"id","name","quality","level","required_level","item_class","item_subclass","inventory_type","preview_item"
"28448","General's Wyrmhide Bracers","EPIC","113","70","Armor","Leather","WRIST",""
"28449","General's Chain Sabatons","EPIC","123","70","Armor","Mail","FEET",""
"28450","General's Chain Girdle","EPIC","123","70","Armor","Mail","WAIST",""
"28451","General's Chain Bracers","EPIC","113","70","Armor","Mail","WRIST",""
"28453","Bracers of the White Stag","EPIC","115","70","Armor","Leather","WRIST",""
"28454","Stalker's War Bands","EPIC","115","70","Armor","Mail","WRIST",""
"28476","Gladiator's Maul","EPIC","123","70","Weapon","Mace","TWOHWEAPON",""
"28477","Harbinger Bands","EPIC","115","70","Armor","Cloth","WRIST",""
"28483","Breastplate of Kings","EPIC","107","70","Armor","Plate","CHEST",""
"28484","Bulwark of Kings","EPIC","127","70","Armor","Plate","CHEST",""
"28485","Bulwark of the Ancient Kings","EPIC","146","70","Armor","Plate","CHEST",""
"28491","Windwalker's Footwraps","RARE","94","63","Armor","Cloth","FEET",""
"28492","Talonite's Boots","RARE","94","63","Armor","Leather","FEET",""
"28493","Dreadhawk's Schynbald","RARE","94","63","Armor","Mail","FEET",""
"28494","Ravenguard's Greaves","RARE","94","63","Armor","Plate","FEET",""
"28502","Vambraces of Courage","EPIC","115","70","Armor","Plate","WRIST",""
"28503","Whirlwind Bracers","EPIC","115","70","Armor","Mail","WRIST",""
"28504","Steelhawk Crossbow","EPIC","115","70","Weapon","Crossbow","RANGEDRIGHT",""
"28505","Gauntlets of Renewed Hope","EPIC","115","70","Armor","Plate","HAND",""
"28506","Gloves of Dexterous Manipulation","EPIC","115","70","Armor","Leather","HAND",""
"28507","Handwraps of Flowing Thought","EPIC","115","70","Armor","Cloth","HAND",""
"28508","Gloves of Saintly Blessings","EPIC","115","70","Armor","Cloth","HAND",""
"28509","Worgen Claw Necklace","EPIC","115","70","Armor","Miscellaneous","NECK",""
"28510","Spectral Band of Innervation","EPIC","115","70","Armor","Miscellaneous","FINGER",""
"28511","Bands of Indwelling","EPIC","115","70","Armor","Cloth","WRIST",""
"28512","Bracers of Justice","EPIC","115","70","Armor","Plate","WRIST",""
"28514","Bracers of Maliciousness","EPIC","115","70","Armor","Leather","WRIST",""
"28515","Bands of Nefarious Deeds","EPIC","115","70","Armor","Cloth","WRIST",""
"28516","Barbed Choker of Discipline","EPIC","115","70","Armor","Miscellaneous","NECK",""
"28517","Boots of Foretelling","EPIC","115","70","Armor","Cloth","FEET",""
"28518","Iron Gauntlets of the Maiden","EPIC","115","70","Armor","Plate","HAND",""
"28519","Gloves of Quickening","EPIC","115","70","Armor","Mail","HAND",""
"28520","Gloves of Centering","EPIC","115","70","Armor","Mail","HAND",""
"28521","Mitts of the Treemender","EPIC","115","70","Armor","Leather","HAND",""
"28522","Shard of the Virtuous","EPIC","115","70","Weapon","Mace","WEAPONMAINHAND",""
"28523","Totem of Healing Rains","EPIC","115","70","Armor","Totem","RELIC",""
"28524","Emerald Ripper","EPIC","115","70","Weapon","Dagger","WEAPON",""
"28525","Signet of Unshakable Faith","EPIC","115","70","Armor","Miscellaneous","HOLDABLE",""
"28528","Moroes' Lucky Pocket Watch","EPIC","115","70","Armor","Miscellaneous","TRINKET",""
"28529","Royal Cloak of Arathi Kings","EPIC","115","70","Armor","Cloth","CLOAK",""
"28530","Brooch of Unquenchable Fury","EPIC","115","70","Armor","Miscellaneous","NECK",""
"28545","Edgewalker Longboots","EPIC","115","70","Armor","Leather","FEET",""
"28553","Band of the Exorcist","EPIC","95","67","Armor","Miscellaneous","FINGER",""
"28555","Seal of the Exorcist","EPIC","95","67","Armor","Miscellaneous","FINGER",""
"28559","Exorcist's Plate Helm","RARE","100","66","Armor","Plate","HEAD",""
"28560","Exorcist's Lamellar Helm","RARE","100","66","Armor","Plate","HEAD",""
"28561","Exorcist's Leather Helm","RARE","100","66","Armor","Leather","HEAD",""
"28565","Nethershard Girdle","EPIC","115","70","Armor","Cloth","WAIST",""
"28566","Crimson Girdle of the Indomitable","EPIC","115","70","Armor","Plate","WAIST",""
"28567","Belt of Gale Force","EPIC","115","70","Armor","Mail","WAIST",""
"28568","Idol of the Avian Heart","EPIC","115","70","Armor","Idol","RELIC",""
"28569","Boots of Valiance","EPIC","115","70","Armor","Plate","FEET",""
"28570","Shadow-Cloak of Dalaran","EPIC","115","70","Armor","Cloth","CLOAK",""
"28572","Blade of the Unrequited","EPIC","115","70","Weapon","Dagger","WEAPON",""
"28573","Despair","EPIC","115","70","Weapon","Sword","TWOHWEAPON",""
"28574","Exorcist's Dragonhide Helm","RARE","100","66","Armor","Leather","HEAD",""
"28575","Exorcist's Wyrmhide Helm","RARE","100","66","Armor","Leather","HEAD",""
"28576","Exorcist's Chain Helm","RARE","100","66","Armor","Mail","HEAD",""
"28577","Exorcist's Linked Helm","RARE","100","66","Armor","Mail","HEAD",""
"28578","Masquerade Gown","EPIC","115","70","Armor","Cloth","ROBE",""
"28579","Romulo's Poison Vial","EPIC","115","70","Armor","Miscellaneous","TRINKET",""
"28581","Wolfslayer Sniper Rifle","EPIC","115","70","Weapon","Gun","RANGEDRIGHT",""
"28582","Red Riding Hood's Cloak","EPIC","115","70","Armor","Cloth","CLOAK",""
"28583","Big Bad Wolf's Head","EPIC","115","70","Armor","Mail","HEAD",""
"28584","Big Bad Wolf's Paw","EPIC","115","70","Weapon","Fist Weapon","WEAPONMAINHAND",""
"28585","Ruby Slippers","EPIC","115","70","Armor","Cloth","FEET",""
"28586","Wicked Witch's Hat","EPIC","115","70","Armor","Cloth","HEAD",""
"28587","Legacy","EPIC","115","70","Weapon","Axe","TWOHWEAPON",""
"28588","Blue Diamond Witchwand","EPIC","115","70","Weapon","Wand","RANGEDRIGHT",""
"28589","Beastmaw Pauldrons","EPIC","115","70","Armor","Mail","SHOULDER",""
"28590","Ribbon of Sacrifice","EPIC","115","70","Armor","Miscellaneous","TRINKET",""
"28591","Earthsoul Leggings","EPIC","115","70","Armor","Leather","LEGS",""
"28592","Libram of Souls Redeemed","EPIC","115","70","Armor","Libram","RELIC",""
"28593","Eternium Greathelm","EPIC","115","70","Armor","Plate","HEAD",""
"28594","Trial-Fire Trousers","EPIC","115","70","Armor","Cloth","LEGS",""
"28597","Panzar'Thar Breastplate","EPIC","115","70","Armor","Plate","CHEST",""
"28599","Scaled Breastplate of Carnage","EPIC","115","70","Armor","Mail","CHEST",""
"28600","Stonebough Jerkin","EPIC","115","70","Armor","Leather","CHEST",""
"28601","Chestguard of the Conniver","EPIC","115","70","Armor","Leather","CHEST",""
"28602","Robe of the Elder Scribes","EPIC","115","70","Armor","Cloth","ROBE",""
"28603","Talisman of Nightbane","EPIC","115","70","Armor","Miscellaneous","HOLDABLE",""
"28604","Nightstaff of the Everliving","EPIC","115","70","Weapon","Staff","TWOHWEAPON",""
"28605","General's Linked Bracers","EPIC","113","70","Armor","Mail","WRIST",""
"28606","Shield of Impenetrable Darkness","EPIC","115","70","Armor","Shield","SHIELD",""
"28608","Ironstriders of Urgency","EPIC","115","70","Armor","Plate","FEET",""
"28609","Emberspur Talisman","EPIC","115","70","Armor","Miscellaneous","NECK",""
"28610","Ferocious Swift-Kickers","EPIC","115","70","Armor","Mail","FEET",""
"28611","Dragonheart Flameshield","EPIC","115","70","Armor","Shield","SHIELD",""
"28612","Pauldrons of the Solace-Giver","EPIC","115","70","Armor","Cloth","SHOULDER",""
"28613","Grand Marshal's Chain Armor","RARE","115","70","Armor","Mail","CHEST",""
"28614","Grand Marshal's Chain Gauntlets","RARE","115","70","Armor","Mail","HAND",""
"28615","Grand Marshal's Chain Helm","RARE","115","70","Armor","Mail","HEAD",""
"28616","Grand Marshal's Chain Leggings","RARE","115","70","Armor","Mail","LEGS",""
"28617","Grand Marshal's Chain Spaulders","RARE","115","70","Armor","Mail","SHOULDER",""
"28618","Grand Marshal's Dragonhide Gloves","RARE","115","70","Armor","Leather","HAND",""
"28619","Grand Marshal's Dragonhide Helm","RARE","115","70","Armor","Leather","HEAD",""
"28620","Grand Marshal's Dragonhide Legguards","RARE","115","70","Armor","Leather","LEGS",""
"28621","Wrynn Dynasty Greaves","EPIC","115","70","Armor","Plate","LEGS",""
"28622","Grand Marshal's Dragonhide Spaulders","RARE","115","70","Armor","Leather","SHOULDER",""
"28623","Grand Marshal's Dragonhide Tunic","RARE","115","70","Armor","Leather","CHEST",""
"28624","Grand Marshal's Dreadweave Gloves","RARE","115","70","Armor","Cloth","HAND",""
"28625","Grand Marshal's Dreadweave Hood","RARE","115","70","Armor","Cloth","HEAD",""
"28626","Grand Marshal's Dreadweave Leggings","RARE","115","70","Armor","Cloth","LEGS",""
"28627","Grand Marshal's Dreadweave Mantle","RARE","115","70","Armor","Cloth","SHOULDER",""
"28628","Grand Marshal's Dreadweave Robe","RARE","115","70","Armor","Cloth","ROBE",""
"28629","General's Linked Girdle","EPIC","123","70","Armor","Mail","WAIST",""
"28630","General's Linked Sabatons","EPIC","123","70","Armor","Mail","FEET",""
"28631","Dragon-Quake Shoulderguards","EPIC","115","70","Armor","Mail","SHOULDER",""
"28633","Staff of Infinite Mysteries","EPIC","115","70","Weapon","Staff","TWOHWEAPON",""
"28638","General's Mail Bracers","EPIC","113","70","Armor","Mail","WRIST",""
"28639","General's Mail Girdle","EPIC","123","70","Armor","Mail","WAIST",""
"28640","General's Mail Sabatons","EPIC","123","70","Armor","Mail","FEET",""
"28641","General's Lamellar Belt","EPIC","123","70","Armor","Plate","WAIST",""
"28642","General's Lamellar Greaves","EPIC","123","70","Armor","Plate","FEET",""
"28643","General's Lamellar Bracers","EPIC","113","70","Armor","Plate","WRIST",""
"28644","General's Scaled Belt","EPIC","123","70","Armor","Plate","WAIST",""
"28645","General's Scaled Greaves","EPIC","123","70","Armor","Plate","FEET",""
"28646","General's Scaled Bracers","EPIC","113","70","Armor","Plate","WRIST",""
"28647","Forest Wind Shoulderpads","EPIC","115","70","Armor","Leather","SHOULDER",""
"28649","Garona's Signet Ring","EPIC","115","70","Armor","Miscellaneous","FINGER",""
"28652","Cincture of Will","EPIC","115","70","Armor","Cloth","WAIST",""
"28653","Shadowvine Cloak of Infusion","EPIC","115","70","Armor","Cloth","CLOAK",""
"28654","Malefic Girdle","EPIC","115","70","Armor","Cloth","WAIST",""
"28655","Cord of Nature's Sustenance","EPIC","115","70","Armor","Leather","WAIST",""
"28656","Girdle of the Prowler","EPIC","115","70","Armor","Mail","WAIST",""
"28657","Fool's Bane","EPIC","115","70","Weapon","Mace","WEAPONMAINHAND",""
"28658","Terestian's Stranglestaff","EPIC","115","70","Weapon","Staff","TWOHWEAPON",""
"28659","Xavian Stiletto","EPIC","115","70","Weapon","Thrown","THROWN",""
"28660","Gilded Thorium Cloak","EPIC","115","70","Armor","Cloth","CLOAK",""
"28661","Mender's Heart-Ring","EPIC","115","70","Armor","Miscellaneous","FINGER",""
"28662","Breastplate of the Lightbinder","EPIC","115","70","Armor","Plate","CHEST",""
"28663","Boots of the Incorrupt","EPIC","115","70","Armor","Cloth","FEET",""
"28666","Pauldrons of the Justice-Seeker","EPIC","115","70","Armor","Plate","SHOULDER",""
"28669","Rapscallion Boots","EPIC","115","70","Armor","Leather","FEET",""
"28670","Boots of the Infernal Coven","EPIC","115","70","Armor","Cloth","FEET",""
"28671","Steelspine Faceguard","EPIC","115","70","Armor","Mail","HEAD",""
"28672","Drape of the Dark Reavers","EPIC","115","70","Armor","Cloth","CLOAK",""
"28673","Tirisfal Wand of Ascendancy","EPIC","115","70","Weapon","Wand","RANGEDRIGHT",""
"28674","Saberclaw Talisman","EPIC","115","70","Armor","Miscellaneous","NECK",""
"28675","Shermanar Great-Ring","EPIC","115","70","Armor","Miscellaneous","FINGER",""
"28679","Grand Marshal's Lamellar Chestpiece","RARE","115","70","Armor","Plate","CHEST",""
"28680","Grand Marshal's Lamellar Gauntlets","RARE","115","70","Armor","Plate","HAND",""
"28681","Grand Marshal's Lamellar Helm","RARE","115","70","Armor","Plate","HEAD",""
"28683","Grand Marshal's Lamellar Shoulders","RARE","115","70","Armor","Plate","SHOULDER",""
"28684","Grand Marshal's Leather Gloves","RARE","115","70","Armor","Leather","HAND",""
"28685","Grand Marshal's Leather Helm","RARE","115","70","Armor","Leather","HEAD",""
"28686","Grand Marshal's Leather Legguards","RARE","115","70","Armor","Leather","LEGS",""
"28687","Grand Marshal's Leather Spaulders","RARE","115","70","Armor","Leather","SHOULDER",""
"28688","Grand Marshal's Leather Tunic","RARE","115","70","Armor","Leather","CHEST",""
"28689","Grand Marshal's Linked Armor","RARE","115","70","Armor","Mail","CHEST",""
"28690","Grand Marshal's Linked Gauntlets","RARE","115","70","Armor","Mail","HAND",""
"28691","Grand Marshal's Linked Helm","RARE","115","70","Armor","Mail","HEAD",""
"28692","Grand Marshal's Linked Leggings","RARE","115","70","Armor","Mail","LEGS",""
"28693","Grand Marshal's Linked Spaulders","RARE","115","70","Armor","Mail","SHOULDER",""
"28694","Grand Marshal's Mail Armor","RARE","115","70","Armor","Mail","CHEST",""
"28695","Grand Marshal's Mail Gauntlets","RARE","115","70","Armor","Mail","HAND",""
"28696","Grand Marshal's Mail Helm","RARE","115","70","Armor","Mail","HEAD",""
"28697","Grand Marshal's Mail Leggings","RARE","115","70","Armor","Mail","LEGS",""
"28698","Grand Marshal's Mail Spaulders","RARE","115","70","Armor","Mail","SHOULDER",""
"28699","Grand Marshal's Plate Chestpiece","RARE","115","70","Armor","Plate","CHEST",""
"28700","Grand Marshal's Plate Gauntlets","RARE","115","70","Armor","Plate","HAND",""
"28701","Grand Marshal's Plate Helm","RARE","115","70","Armor","Plate","HEAD",""
"28702","Grand Marshal's Plate Legguards","RARE","115","70","Armor","Plate","LEGS",""
"28703","Grand Marshal's Plate Shoulders","RARE","115","70","Armor","Plate","SHOULDER",""
"28704","Grand Marshal's Satin Gloves","RARE","115","70","Armor","Cloth","HAND",""
"28705","Grand Marshal's Satin Hood","RARE","115","70","Armor","Cloth","HEAD",""
"28706","Grand Marshal's Satin Leggings","RARE","115","70","Armor","Cloth","LEGS",""
"28707","Grand Marshal's Satin Mantle","RARE","115","70","Armor","Cloth","SHOULDER",""
"28708","Grand Marshal's Satin Robe","RARE","115","70","Armor","Cloth","ROBE",""
"28709","Grand Marshal's Scaled Chestpiece","RARE","115","70","Armor","Plate","CHEST",""
"28710","Grand Marshal's Scaled Gauntlets","RARE","115","70","Armor","Plate","HAND",""
"28711","Grand Marshal's Scaled Helm","RARE","115","70","Armor","Plate","HEAD",""
"28712","Grand Marshal's Scaled Legguards","RARE","115","70","Armor","Plate","LEGS",""
"28713","Grand Marshal's Scaled Shoulders","RARE","115","70","Armor","Plate","SHOULDER",""
"28714","Grand Marshal's Silk Amice","RARE","115","70","Armor","Cloth","SHOULDER",""
"28715","Grand Marshal's Silk Cowl","RARE","115","70","Armor","Cloth","HEAD",""
"28716","Grand Marshal's Silk Handguards","RARE","115","70","Armor","Cloth","HAND",""
"28717","Grand Marshal's Silk Raiment","RARE","115","70","Armor","Cloth","ROBE",""
"28718","Grand Marshal's Silk Trousers","RARE","115","70","Armor","Cloth","LEGS",""
"28719","Grand Marshal's Wyrmhide Gloves","RARE","115","70","Armor","Leather","HAND",""
"28720","Grand Marshal's Wyrmhide Helm","RARE","115","70","Armor","Leather","HEAD",""
"28721","Grand Marshal's Wyrmhide Legguards","RARE","115","70","Armor","Leather","LEGS",""
"28722","Grand Marshal's Wyrmhide Spaulders","RARE","115","70","Armor","Leather","SHOULDER",""
"28723","Grand Marshal's Wyrmhide Tunic","RARE","115","70","Armor","Leather","CHEST",""
"28724","Grand Marshal's Lamellar Legguards","RARE","115","70","Armor","Plate","LEGS",""
"28726","Mantle of the Mind Flayer","EPIC","115","70","Armor","Cloth","SHOULDER",""
"28727","Pendant of the Violet Eye","EPIC","115","70","Armor","Miscellaneous","TRINKET",""
"28728","Aran's Soothing Sapphire","EPIC","115","70","Armor","Miscellaneous","HOLDABLE",""
"28729","Spiteblade","EPIC","115","70","Weapon","Sword","WEAPON",""
"28730","Mithril Band of the Unscarred","EPIC","115","70","Armor","Miscellaneous","FINGER",""
"28731","Shining Chain of the Afterworld","EPIC","115","70","Armor","Miscellaneous","NECK",""
"28732","Cowl of Defiance","EPIC","115","70","Armor","Leather","HEAD",""
"28733","Girdle of Truth","EPIC","115","70","Armor","Plate","WAIST",""
"28734","Jewel of Infinite Possibilities","EPIC","115","70","Armor","Miscellaneous","HOLDABLE",""
"28735","Earthblood Chestguard","EPIC","115","70","Armor","Mail","CHEST",""
"28740","Rip-Flayer Leggings","EPIC","115","70","Armor","Mail","LEGS",""
"28741","Skulker's Greaves","EPIC","115","70","Armor","Leather","LEGS",""
"28742","Pantaloons of Repentance","EPIC","115","70","Armor","Cloth","LEGS",""
"28743","Mantle of Abrahmis","EPIC","115","70","Armor","Plate","SHOULDER",""
"28744","Uni-Mind Headdress","EPIC","115","70","Armor","Cloth","HEAD",""
"28745","Mithril Chain of Heroism","EPIC","115","70","Armor","Miscellaneous","NECK",""
"28746","Fiend Slayer Boots","EPIC","115","70","Armor","Mail","FEET",""
"28747","Battlescar Boots","EPIC","115","70","Armor","Plate","FEET",""
"28748","Legplates of the Innocent","EPIC","115","70","Armor","Plate","LEGS",""
"28749","King's Defender","EPIC","115","70","Weapon","Sword","WEAPON",""
"28750","Girdle of Treachery","EPIC","115","70","Armor","Leather","WAIST",""
"28751","Heart-Flame Leggings","EPIC","115","70","Armor","Mail","LEGS",""
"28752","Forestlord Striders","EPIC","115","70","Armor","Leather","FEET",""
"28753","Ring of Recurrence","EPIC","115","70","Armor","Miscellaneous","FINGER",""
"28754","Triptych Shield of the Ancients","EPIC","115","70","Armor","Shield","SHIELD",""
"28755","Bladed Shoulderpads of the Merciless","EPIC","115","70","Armor","Leather","SHOULDER",""
"28756","Headdress of the High Potentate","EPIC","115","70","Armor","Cloth","HEAD",""
"28757","Ring of a Thousand Marks","EPIC","125","70","Armor","Miscellaneous","FINGER",""
"28758","Exorcist's Mail Helm","RARE","100","66","Armor","Mail","HEAD",""
"28759","Exorcist's Dreadweave Hood","RARE","100","66","Armor","Cloth","HEAD",""
"28760","Exorcist's Silk Hood","RARE","100","66","Armor","Cloth","HEAD",""
"28761","Exorcist's Scaled Helm","RARE","100","66","Armor","Plate","HEAD",""
"28762","Adornment of Stolen Souls","EPIC","125","70","Armor","Miscellaneous","NECK",""
"28763","Jade Ring of the Everliving","EPIC","125","70","Armor","Miscellaneous","FINGER",""
"28764","Farstrider Wildercloak","EPIC","125","70","Armor","Cloth","CLOAK",""
"28765","Stainless Cloak of the Pure Hearted","EPIC","125","70","Armor","Cloth","CLOAK",""
"28766","Ruby Drape of the Mysticant","EPIC","125","70","Armor","Cloth","CLOAK",""
"28767","The Decapitator","EPIC","125","70","Weapon","Axe","WEAPONMAINHAND",""
"28768","Malchazeen","EPIC","125","70","Weapon","Dagger","WEAPON",""
"28770","Nathrezim Mindblade","EPIC","125","70","Weapon","Dagger","WEAPONMAINHAND",""
"28771","Light's Justice","EPIC","125","70","Weapon","Mace","WEAPONMAINHAND",""
"28772","Sunfury Bow of the Phoenix","EPIC","125","70","Weapon","Bow","RANGED",""
